Date,Open*,High,Low,Close**,Volume,Market Cap
"July 10, 2019",4.99,5.01,4.23,4.49,"137,049,792","855,461,928"
"July 9, 2019",5.19,5.22,4.92,5.01,"108,308,605","955,021,109"
"July 8, 2019",5.41,5.43,5.14,5.19,"59,231,943","989,932,545"
"July 7, 2019",5.29,5.43,5.21,5.41,"53,427,683","1,030,941,752"
"July 6, 2019",5.36,5.5,5.27,5.29,"57,677,233","1,008,897,021"
"July 5, 2019",5.49,5.5,5.35,5.36,"65,187,397","1,021,845,213"
"July 4, 2019",5.61,5.79,5.49,5.49,"67,162,234","1,047,290,295"
"July 3, 2019",5.35,5.64,5.33,5.61,"87,321,335","1,068,912,297"
"July 2, 2019",5.46,5.64,5.11,5.35,"95,698,664","1,019,998,672"
"July 1, 2019",5.41,5.68,5.16,5.46,"90,786,814","1,041,667,538"
"June 30, 2019",6.08,6.11,5.41,5.41,"83,453,264","1,032,279,304"
"June 29, 2019",5.92,6.16,5.62,6.08,"86,786,958","1,159,300,177"
"June 28, 2019",5.47,5.96,5.38,5.92,"100,518,290","1,129,171,144"
"June 27, 2019",6.31,6.38,5.31,5.47,"138,471,353","1,042,914,729"
"June 26, 2019",6.58,6.83,6.2,6.31,"115,261,168","1,202,661,457"
"June 25, 2019",6.64,6.73,6.48,6.58,"75,054,340","1,254,641,357"
"June 24, 2019",6.8,6.82,6.54,6.64,"58,307,067","1,266,089,571"
"June 23, 2019",6.69,7.15,6.63,6.8,"68,464,562","1,297,201,138"
"June 22, 2019",6.52,6.92,6.51,6.69,"82,497,465","1,276,004,798"
"June 21, 2019",6.5,6.59,6.36,6.52,"64,958,852","1,242,446,023"
"June 20, 2019",6.64,6.69,6.31,6.5,"62,912,913","1,238,685,540"
"June 19, 2019",6.59,6.81,6.58,6.65,"44,465,850","1,267,886,254"
"Jun 18, 2019",7.01,7.04,6.5,6.59,"58,369,435","1,255,871,810"
"Jun 17, 2019",6.74,7.1,6.48,7.02,"81,971,935","1,338,109,288"
"Jun 16, 2019",6.2,6.74,6.16,6.74,"70,784,039","1,285,689,468"
"Jun 15, 2019",6.3,6.3,6.12,6.2,"51,688,148","1,182,396,920"
"Jun 14, 2019",6.29,6.3,5.95,6.3,"68,909,619","1,201,222,633"
"Jun 13, 2019",6.13,6.52,6.08,6.29,"67,900,352","1,198,829,419"
"Jun 12, 2019",5.98,6.27,5.9,6.13,"63,690,195","1,169,221,850"
"Jun 11, 2019",6.11,6.17,5.81,5.98,"53,676,891","1,141,014,440"
