Date,Open*,High,Low,Close**,Volume,Market Cap
"Mar 22, 2018",0.444646,0.457575,0.390708,0.419292,"10,720,800","146,752,200"
"Mar 21, 2018",0.392459,0.455803,0.39006,0.445421,"12,823,600","155,897,350"
"Mar 20, 2018",0.387416,0.401789,0.361059,0.391713,"8,897,510","137,099,550"
"Mar 19, 2018",0.371102,0.38631,0.353199,0.381644,"8,994,920","133,575,400"
"Mar 18, 2018",0.372332,0.380326,0.284184,0.373338,"9,742,300","130,668,300"
"Mar 17, 2018",0.423994,0.423994,0.366734,0.373861,"9,340,520","130,851,350"
"Mar 16, 2018",0.417999,0.442162,0.416015,0.42442,"10,271,100","148,547,000"
"Mar 15, 2018",0.442636,0.444595,0.396093,0.419737,"8,460,960","146,907,950"
"Mar 14, 2018",0.566199,0.577406,0.431777,0.443609,"5,288,160","155,263,150"
"Mar 13, 2018",0.507505,0.565642,0.504771,0.563841,"4,227,540","197,344,350"
"Mar 12, 2018",0.510991,0.563421,0.49624,0.510198,"5,513,180","178,569,300"
"Mar 11, 2018",0.465669,0.516688,0.446866,0.513524,"2,527,380","179,733,400"
"Mar 10, 2018",0.478701,0.511314,0.466054,0.46771,"2,491,710","163,698,500"
"Mar 09, 2018",0.485427,0.492362,0.431485,0.480877,"3,412,130","168,306,950"
"Mar 08, 2018",0.517473,0.52354,0.461371,0.486422,"3,397,200","170,247,700"
"Mar 07, 2018",0.533835,0.567519,0.455621,0.521148,"5,364,650","182,401,800"
"Mar 06, 2018",0.58369,0.58369,0.529083,0.53387,"3,218,950","186,854,500"
"Mar 05, 2018",0.594186,0.608093,0.576373,0.586738,"4,530,590","205,358,300"
"Mar 04, 2018",0.629218,0.640109,0.57463,0.592818,"4,243,320","207,486,300"
"Mar 03, 2018",0.652153,0.669431,0.615337,0.628706,"3,547,810","220,047,100"
"Mar 02, 2018",0.661663,0.673799,0.646619,0.652742,"3,763,040","228,459,700"
"Mar 01, 2018",0.662293,0.680856,0.649849,0.663065,"3,992,240","232,072,750"
"Feb 28, 2018",0.724143,0.740327,0.661052,0.661447,"4,943,770","231,506,450"
"Feb 27, 2018",0.69186,0.73518,0.676655,0.723957,"5,426,840","253,384,950"
"Feb 26, 2018",0.672751,0.698348,0.641757,0.691446,"4,113,690","242,006,100"
"Feb 25, 2018",0.646013,0.699827,0.636775,0.675715,"5,793,540","236,500,250"
"Feb 24, 2018",0.676026,0.718403,0.618498,0.650958,"5,582,380","227,835,300"
"Feb 23, 2018",0.601214,0.676693,0.572225,0.674791,"6,902,820","236,176,850"
"Feb 22, 2018",0.654794,0.713841,0.584273,0.601923,"5,678,200","210,673,050"
"Feb 21, 2018",0.695364,0.734271,0.623681,0.653669,"7,049,450","228,784,150"
"Feb 20, 2018",0.771259,0.820339,0.698196,0.699926,"11,664,800","244,974,100"
"Feb 19, 2018",0.760064,0.875907,0.7105,0.774362,"29,965,000","271,026,700"
"Feb 18, 2018",0.676664,0.781357,0.587149,0.761761,"15,946,800","266,616,350"
"Feb 17, 2018",0.644339,0.683901,0.636546,0.672487,"8,038,940","235,370,450"
"Feb 16, 2018",0.561803,0.666601,0.557657,0.639628,"9,385,160","223,869,800"
"Feb 15, 2018",0.568245,0.579358,0.529747,0.565251,"7,288,970","197,837,850"
"Feb 14, 2018",0.564205,0.587916,0.532434,0.568253,"11,953,100","198,888,550"
"Feb 13, 2018",0.48893,0.62475,0.482524,0.570759,"30,283,200","199,765,650"
"Feb 12, 2018",0.417541,0.519708,0.414619,0.490282,"7,646,360","171,598,700"
"Feb 11, 2018",0.419716,0.435649,0.378313,0.416157,"2,544,010","145,654,950"
"Feb 10, 2018",0.435503,0.480114,0.400166,0.419874,"3,474,900","146,955,900"
"Feb 09, 2018",0.412028,0.44002,0.391976,0.435194,"3,047,610","152,317,900"
"Feb 08, 2018",0.375524,0.433127,0.375524,0.41108,"5,285,960","143,878,000"
"Feb 07, 2018",0.425813,0.443644,0.373128,0.376771,"5,201,810","131,869,850"
"Feb 06, 2018",0.343707,0.438514,0.272057,0.425248,"6,105,750","148,836,800"
"Feb 05, 2018",0.430158,0.437098,0.307245,0.341506,"4,347,320","119,527,100"
"Feb 04, 2018",0.518612,0.525754,0.403487,0.434371,"5,171,480","152,029,850"
"Feb 03, 2018",0.500117,0.544792,0.453403,0.518558,"5,826,330","181,495,300"
"Feb 02, 2018",0.51844,0.523837,0.35195,0.494574,"7,123,780","173,100,900"
"Feb 01, 2018",0.619959,0.623401,0.480307,0.520347,"6,605,630","182,121,450"
"Jan 31, 2018",0.598872,0.62402,0.565813,0.620146,"6,957,010","217,051,100"
"Jan 30, 2018",0.700005,0.700005,0.562775,0.596778,"5,598,540","208,872,300"
"Jan 29, 2018",0.756799,0.761525,0.685925,0.697712,"5,220,320","244,199,200"
"Jan 28, 2018",0.789529,0.855933,0.751998,0.760601,"9,034,380","266,210,350"
"Jan 27, 2018",0.710961,0.846373,0.689705,0.780675,"14,915,400","273,236,250"
"Jan 26, 2018",0.756811,0.787677,0.678423,0.709853,"5,618,280","248,448,550"
"Jan 25, 2018",0.800383,0.832663,0.720689,0.760437,"6,271,900","266,152,950"
"Jan 24, 2018",0.798848,0.834116,0.766961,0.792863,"6,451,640","277,502,050"
"Jan 23, 2018",0.802235,0.862839,0.718654,0.801917,"7,552,930","280,670,950"
"Jan 22, 2018",0.905794,1.02,0.734843,0.802858,"12,408,600","281,000,300"
"Jan 21, 2018",1.2,1.2,0.840487,0.887828,"22,703,900","310,739,800"
"Jan 20, 2018",0.820674,1.22,0.805499,1.22,"13,848,900","426,755,000"
"Jan 19, 2018",0.73917,0.908227,0.703131,0.812905,"7,383,730","284,516,750"
"Jan 18, 2018",0.702454,0.81982,0.691333,0.74423,"5,953,820","260,480,500"
"Jan 17, 2018",0.751847,0.768202,0.479321,0.698634,"7,658,770","244,521,900"
"Jan 16, 2018",0.881772,0.881772,0.524756,0.756453,"8,988,860","264,758,550"
"Jan 15, 2018",1.01,1.04,0.848422,0.877688,"8,351,260","307,190,800"
"Jan 14, 2018",1.11,1.15,0.941085,1.01,"5,844,480","353,794,000"
"Jan 13, 2018",1.05,1.28,1.05,1.1,"12,319,900","385,430,500"
"Jan 12, 2018",1.03,1.14,0.989549,1.05,"9,231,200","368,046,000"
"Jan 11, 2018",1.18,1.29,0.972191,1.01,"10,009,300","353,615,500"
"Jan 10, 2018",1.24,1.26,1.09,1.19,"11,260,700","416,048,500"
"Jan 09, 2018",1.38,1.42,1.18,1.23,"14,301,200","429,898,000"
"Jan 08, 2018",1.27,1.44,1.05,1.38,"25,545,400","482,055,000"
"Jan 07, 2018",1.09,1.32,1.01,1.27,"23,308,800","444,661,000"
"Jan 06, 2018",0.964796,1.19,0.938462,1.06,"16,319,300","372,249,500"
"Jan 05, 2018",0.958734,1.26,0.851669,0.907486,"23,599,300","317,620,100"
"Jan 04, 2018",0.680094,1.02,0.680094,0.984368,"24,679,000","344,528,800"
"Jan 03, 2018",0.669799,0.70425,0.629135,0.681167,"8,620,400","238,408,450"
"Jan 02, 2018",0.729082,0.764335,0.585715,0.673712,"12,671,100","235,799,200"
"Jan 01, 2018",0.600415,0.736103,0.574218,0.733563,"11,506,300","256,747,050"
"Dec 31, 2017",0.558809,0.613538,0.524516,0.601552,"9,962,080","210,543,200"
"Dec 30, 2017",0.488004,0.586128,0.433333,0.586128,"9,126,190","205,144,800"
"Dec 29, 2017",0.508161,0.518447,0.46116,0.486348,"5,757,530","170,221,800"
"Dec 28, 2017",0.502782,0.513637,0.436507,0.506697,"5,458,410","177,343,950"
"Dec 27, 2017",0.51571,0.530669,0.460536,0.505501,"6,065,390","176,925,350"
"Dec 26, 2017",0.506289,0.549637,0.435954,0.521421,"10,452,900","182,497,350"
"Dec 25, 2017",0.549337,0.584542,0.48899,0.501933,"7,740,550","175,676,550"
"Dec 24, 2017",0.584562,0.604374,0.44383,0.544162,"15,183,200","190,456,700"
"Dec 23, 2017",0.439272,0.723386,0.439272,0.57768,"24,055,000","202,188,000"
"Dec 22, 2017",0.427648,0.456331,0.283609,0.426878,"14,979,800","149,407,300"
"Dec 21, 2017",0.378562,0.466434,0.368811,0.424287,"12,030,600","148,500,450"
"Dec 20, 2017",0.438729,0.438729,0.352756,0.372796,"10,481,200","130,478,600"
"Dec 19, 2017",0.431075,0.508603,0.415128,0.439356,"13,254,800","153,774,600"
"Dec 18, 2017",0.418269,0.434907,0.362783,0.434907,"18,220,400","152,217,450"
"Dec 17, 2017",0.341848,0.444421,0.339906,0.417596,"20,035,600","146,158,600"
"Dec 16, 2017",0.318199,0.35286,0.293005,0.341393,"13,859,700","119,487,550"
"Dec 15, 2017",0.312604,0.354452,0.258224,0.320793,"13,211,800","112,277,550"
"Dec 14, 2017",0.26132,0.366843,0.253102,0.308503,"16,021,700","107,976,050"
"Dec 13, 2017",0.231428,0.288013,0.224191,0.261878,"10,439,800","91,657,300"
"Dec 12, 2017",0.254114,0.270264,0.209596,0.231424,"10,320,200","80,998,400"
"Dec 11, 2017",0.255079,0.287951,0.245527,0.260592,"7,534,170","91,207,200"
"Dec 10, 2017",0.241055,0.267001,0.215909,0.252898,"3,142,570","88,514,300"
"Dec 09, 2017",0.244985,0.267705,0.226415,0.238859,"3,173,600","83,600,650"
"Dec 08, 2017",0.260004,0.273486,0.211824,0.245226,"4,528,570","85,829,100"
"Dec 07, 2017",0.28369,0.308353,0.235807,0.260064,"6,697,780","91,022,400"
