Date,Open*,High,Low,Close**,Volume,Market Cap
"Jun 18, 2017",3.79,5.26,3.47,5.26,"61,381,000","263,108,500"
"Jun 17, 2017",2.8,4.18,2.7,3.76,"82,601,000","187,861,500"
"Jun 16, 2017",1.8,2.81,1.72,2.77,"45,782,200","138,604,500"
"Jun 15, 2017",1.74,1.84,1.54,1.78,"9,550,940","89,164,500"
"Jun 14, 2017",1.81,1.94,1.68,1.74,"10,497,200","87,054,000"
"Jun 13, 2017",1.5,1.86,1.5,1.81,"10,456,500","90,444,500"
"Jun 12, 2017",1.67,1.69,1.4,1.51,"7,492,490","75,338,000"
"Jun 11, 2017",1.69,1.73,1.52,1.67,"6,479,410","83,496,500"
"Jun 10, 2017",1.54,2.07,1.53,1.68,"17,295,300","83,887,000"
"Jun 09, 2017",1.36,1.59,1.33,1.55,"9,728,020","77,696,500"
"Jun 08, 2017",1.27,1.36,1.19,1.36,"7,118,290","67,885,500"
"Jun 07, 2017",1.34,1.36,1.27,1.28,"2,994,510","63,891,500"
"Jun 06, 2017",1.28,1.37,1.2,1.34,"5,234,170","66,930,500"
"Jun 05, 2017",1.27,1.35,1.25,1.28,"3,876,920","63,856,500"
"Jun 04, 2017",1.25,1.32,1.22,1.26,"2,572,220","62,810,000"
"Jun 03, 2017",1.36,1.36,1.15,1.26,"4,049,740","62,900,000"
"Jun 02, 2017",1.25,1.4,1.18,1.35,"7,157,890","67,597,000"
"Jun 01, 2017",1.03,1.3,1.01,1.24,"8,061,920","61,876,000"
"May 31, 2017",1.02,1.08,0.966531,1.03,"3,001,020","51,263,500"
"May 30, 2017",0.975403,1.13,0.970573,1.02,"5,393,720","51,193,000"
"May 29, 2017",0.921727,0.974728,0.873447,0.966765,"2,171,000","48,338,250"
"May 28, 2017",0.989557,1.07,0.814832,0.930106,"5,133,830","46,505,300"
"May 27, 2017",0.806824,1.03,0.598245,0.982348,"7,025,920","49,117,400"
"May 26, 2017",1.11,1.22,0.69411,0.826549,"6,847,940","41,327,450"
"May 25, 2017",1.74,1.74,1.01,1.11,"12,458,000","55,304,000"
"May 24, 2017",0.878954,1.9,0.863444,1.76,"22,900,400","87,853,000"
"May 23, 2017",0.721726,0.901805,0.695115,0.877157,"3,858,760","43,857,850"
